User_id,Coupon_id,Date_received,Probability
6094112,10609,20160707,0.045371484
512082,866,20160719,0.08849125
133193,3429,20160713,0.019158639
149609,10438,20160706,0.007825209
149609,10418,20160701,0.0074662813
3442320,9983,20160722,0.011370079
3442320,13602,20160729,0.017745225
762916,13602,20160724,0.0049445783
239945,13602,20160729,0.005355048
190985,13602,20160726,0.024206445
431442,9983,20160705,0.007020173
1594696,10418,20160705,0.008765452
2408592,13602,20160714,0.007146794
2408592,9983,20160715,0.007462035
183401,10342,20160716,0.02269541
4116624,13602,20160706,0.041047614
964132,13602,20160712,0.010494581
1029796,10418,20160727,0.00832369
224969,13602,20160726,0.26676455
6413600,12291,20160731,0.0932104
184073,8901,20160705,0.29331318
184073,9983,20160711,0.045772377
1801288,2357,20160710,0.037829462
1801288,7747,20160724,0.009162901
6956324,2978,20160727,0.021952892
6956324,13602,20160714,0.008225985
6956324,10418,20160713,0.014572221
6956324,10438,20160705,0.010147013
2833554,13602,20160724,0.11849066
2314386,9967,20160715,0.023086416
2314386,13602,20160723,0.012479282
2314386,6653,20160715,0.031129876
2314386,10418,20160704,0.020095058
2314386,8151,20160725,0.1160503
1943881,3112,20160716,0.03808041
3363474,13602,20160727,0.108764574
3234450,12229,20160707,0.054095693
3234450,1699,20160707,0.023246791
3234450,4160,20160707,0.08235782
6209828,10609,20160705,0.1834815
6477092,9983,20160723,0.024375582
3239058,10418,20160706,0.014629686
3375762,9790,20160719,0.13292466
3375762,9790,20160719,0.13292466
3375762,9790,20160715,0.5811849
6762788,8059,20160711,0.027142651
6762788,3429,20160711,0.018447028
2858130,9983,20160711,0.008244851
2858130,13602,20160711,0.006888385
1300297,6928,20160716,0.025338188
1300297,1808,20160716,0.05449254
1300297,10418,20160729,0.010727462
3911826,13602,20160726,0.032869924
3911826,1835,20160729,0.0439485
4176018,11845,20160707,0.030284148
1764169,14024,20160731,0.027788093
2092873,13602,20160725,0.005311011
1832521,11894,20160716,0.028974606
1832521,1904,20160716,0.033415273
2029129,10418,20160703,0.008850228
3796626,13602,20160723,0.008538173
3796626,8059,20160706,0.01327219
3796626,3429,20160706,0.010929567
1506889,14036,20160701,0.28453687
4716836,11799,20160713,0.011181294
4203812,13602,20160715,0.011488334
2627730,13602,20160719,0.006236319
3681426,7972,20160726,0.09232575
3681426,7972,20160722,0.6212291
2249874,2978,20160713,0.009751342
2391186,9983,20160705,0.01954062
3836562,13602,20160701,0.042184524
3053202,785,20160729,0.16540787
3065490,3600,20160718,0.14811048
3065490,11799,20160728,0.030633515
5091620,9983,20160721,0.006467981
2154642,9983,20160727,0.009290796
1536841,13602,20160724,0.03305066
4314404,13602,20160724,0.03305066
1605193,3992,20160721,0.094817266
6684968,13602,20160715,0.0057681524
6684968,3429,20160728,0.013217758
6684968,9983,20160715,0.007561355
738853,12350,20160723,0.009217027
2955924,13602,20160728,0.10843341
1415242,13602,20160711,0.0400298
6454568,13602,20160727,0.02989015
1680202,5990,20160712,0.019028408
546085,4727,20160712,0.37745878
546085,4727,20160721,0.12315459
546085,13602,20160723,0.022777451
1289290,10418,20160711,0.006537735
1289290,2978,20160712,0.0069666025
1816138,10418,20160716,0.011021089
1816138,2978,20160706,0.023934465
809893,13602,20160729,0.009980319
809893,2978,20160726,0.018217983
777253,13602,20160729,0.1497689
1227082,13602,20160721,0.022586722
1948234,3742,20160710,0.05892284
1039909,2565,20160709,0.041215856
647461,13602,20160717,0.030077558
6239528,2978,20160731,0.02307952
1627210,9559,20160709,0.07015476
2599572,13602,20160705,0.04412824
1890634,9983,20160702,0.031319823
2473620,13602,20160729,0.020276247
7047464,9983,20160703,0.019620422
1568842,6508,20160717,0.46654356
1568842,6508,20160718,0.34356907
1568842,6508,20160724,0.06100884
1568842,6508,20160722,0.22992511
1568842,6508,20160721,0.32463712
4964648,13602,20160724,0.041084502
4964648,12735,20160725,0.078994825
2028874,13602,20160712,0.0400298
1374538,10418,20160713,0.011953537
1374538,2978,20160725,0.022130897
950053,13602,20160727,0.029855581
7078184,9983,20160703,0.019620422
557221,10438,20160706,0.006847146
1575754,8375,20160731,0.027058486
722725,8059,20160704,0.035541963
722725,3429,20160704,0.015582024
722725,13602,20160722,0.027820857
4476200,13602,20160711,0.020786788
1448266,3742,20160727,0.18052472
1448266,13602,20160718,0.018552875
1449034,13602,20160729,0.027472144
3685524,13602,20160713,0.07648241
1845322,8450,20160727,0.020794919
6073640,13602,20160715,0.032288063
6073640,9983,20160715,0.006939696
5812520,13602,20160711,0.0400298
6869288,7341,20160722,0.021078736
695077,5239,20160708,0.03208026
2045770,10418,20160710,0.022141518
2047306,13602,20160726,0.030532083
6638888,13821,20160729,0.20072047
3058836,3429,20160707,0.0072564343
864421,8181,20160708,0.026876312
864421,8181,20160701,0.2953914
668197,13602,20160701,0.06244019
668197,9983,20160702,0.027789071
602917,8059,20160703,0.008649079
4823336,8059,20160730,0.028148806
4823336,13602,20160727,0.01582211
4823336,9983,20160704,0.011136765
703525,6386,20160712,0.02063485
3077268,13602,20160729,0.10843341
1539658,10418,20160721,0.0052603483
3342486,13602,20160729,0.023396552
2953878,13602,20160714,0.034869235
5645612,1298,20160726,0.19422288
3219606,1808,20160721,0.030075785
3219606,6928,20160721,0.014194522
3749526,6939,20160715,0.587987
3749526,12735,20160724,0.82948065
3749526,6939,20160721,0.16648327
3749526,12735,20160731,0.33922008
3749526,6939,20160711,0.7902695
3749526,13602,20160705,0.31892383
3749526,12735,20160727,0.7220675
3749526,6939,20160719,0.5330392
3749526,6939,20160713,0.67765176
3096726,9983,20160704,0.006936644
3096726,13602,20160725,0.014463782
1946443,13602,20160721,0.007025175
2321046,13602,20160711,0.0400298
1881931,13602,20160710,0.017260538
1882699,2978,20160705,0.021487908
1949515,13602,20160726,0.0063606044
3244182,9983,20160705,0.020403296
3244182,10418,20160706,0.011471943
1819723,2978,20160731,0.024680978
1819723,3780,20160705,0.6088757
1819723,3780,20160711,0.062022414
1819723,8291,20160711,0.051410068
1233739,13602,20160728,0.004891446
7043372,10438,20160715,0.010583913
7043372,10418,20160729,0.015144313
7043372,13602,20160724,0.04324978
7043372,2978,20160715,0.03750105
7043372,6749,20160724,0.19219749
1827403,13602,20160715,0.038178273
7067948,13602,20160701,0.037229564
7067948,10438,20160714,0.00635511
2755734,7453,20160730,0.07264213
7347500,11799,20160712,0.015469311
1643851,13602,20160704,0.0058788387
2900118,9983,20160727,0.032733023
2900118,13602,20160721,0.02894731
3293334,3429,20160720,0.009680867
3293334,8059,20160703,0.014288198
3293334,9983,20160728,0.010312519
3818646,10887,20160713,0.039275814
3818646,1298,20160726,0.064631306
5018924,8059,20160712,0.03769206
5018924,7218,20160706,0.06069324
5018924,3429,20160717,0.029301602
5018924,2002,20160713,0.03181319
5018924,12152,20160714,0.27037898
5018924,13602,20160727,0.039230518
3170454,8181,20160702,0.57428396
3170454,8181,20160729,0.15464735
3170454,8181,20160710,0.37229726
3170454,13602,20160720,0.079240985
2649750,10418,20160702,0.012292754
5568812,13602,20160727,0.010567841
3047574,8059,20160714,0.010767951
3047574,3429,20160716,0.007841029
3047574,9983,20160723,0.008524822
2264214,13602,20160724,0.113582976
2264214,9983,20160722,0.007963403
3317910,13602,20160715,0.032643043
4278572,9983,20160727,0.015498388
4278572,13602,20160724,0.03377167
1865035,3780,20160703,0.017440556
1276747,9983,20160713,0.006299754
1279564,13890,20160709,0.5459793
1279564,13890,20160713,0.37327078
1279564,13890,20160720,0.14983343
7220528,9983,20160718,0.006916892
1281100,13602,20160726,0.09903007
772774,13602,20160702,0.005463455
6713648,2978,20160710,0.009711916
6713648,10418,20160710,0.010081827
1089100,11799,20160720,0.009186986
1089100,12429,20160714,0.0657022
2833560,9983,20160730,0.013908303
2833560,13602,20160728,0.23928952
2833560,13602,20160701,0.53692484
452883,13602,20160711,0.0053181597
1549900,10418,20160703,0.01407726
2182296,13865,20160720,0.029803067
1005478,13602,20160727,0.006546034
1748812,13602,20160728,0.026203055
1748812,3543,20160720,0.054566633
3759768,10418,20160705,0.025365388
3759768,9983,20160727,0.0336318
3759768,8059,20160704,0.03084709
3759768,3429,20160704,0.015695516
2842776,2978,20160726,0.019970536
2842776,10418,20160710,0.013841807
2842776,13602,20160704,0.008716905
2842776,10438,20160704,0.00865647
1618252,8059,20160706,0.014574303
1618252,2621,20160701,0.16291825
1947724,13602,20160726,0.008972047
713638,11799,20160719,0.0073453155
1824844,10141,20160716,0.043122437
1824844,10418,20160701,0.02776091
4415792,13602,20160711,0.034764577
1759564,3429,20160712,0.015393841
1759564,8059,20160714,0.008584491
358035,10418,20160703,0.014348382
1104460,13602,20160725,0.11155897
1104460,9983,20160712,0.017618258
1631308,13602,20160724,0.029390465
1631308,2601,20160708,0.008224966
750886,13602,20160713,0.017776001
3790488,12027,20160701,0.037876915
3790488,1904,20160701,0.0158114
6271280,13602,20160723,0.030139646
6271280,9983,20160711,0.007067602
490323,2902,20160709,0.025907425
310227,13926,20160707,0.06522112
1241932,764,20160712,0.042799097
6802736,2978,20160726,0.026630664
6802736,10418,20160705,0.0155270435
6802736,10438,20160705,0.009580514
6802736,13602,20160727,0.009944857
1177420,3992,20160718,0.067094214
1177420,13602,20160728,0.023797646
1701964,9983,20160712,0.007491334
393363,9486,20160728,0.03590188
787750,13602,20160718,0.026004503
5521712,613,20160716,0.029915126
3025560,3429,20160714,0.0075276373
3025560,8059,20160714,0.009991599
953254,4727,20160717,0.034946166
1579084,13963,20160725,0.5369253
1579084,13963,20160726,0.19436042
1579084,9983,20160724,0.023033718
2633880,13602,20160727,0.088492416
2633880,10438,20160709,0.01709005
2242200,10418,20160703,0.014657056
1711948,9983,20160727,0.018652802
346131,13602,20160718,0.010579993
6587696,2002,20160724,0.017798545
6587696,9983,20160723,0.021696549
890278,8915,20160722,0.08736888
890278,8915,20160722,0.08736888
3300504,211,20160701,0.06497278
1453900,3992,20160702,0.02108547
396435,2365,20160708,0.0820719
330963,10418,20160711,0.012133542
348051,4211,20160718,0.07238849
348051,4211,20160704,0.47342756
3965592,9829,20160718,0.008090734
1983820,13602,20160727,0.0063303886
1983820,2978,20160726,0.018756099
1983820,10438,20160706,0.023848101
1592140,3429,20160713,0.006851752
1592140,8059,20160713,0.009202829
414483,1904,20160720,0.012695365
496467,10418,20160706,0.013528629
3971736,5224,20160714,0.07927333
1593676,785,20160728,0.01634843
6384944,10418,20160704,0.008050396
317331,2978,20160710,0.33933324
2670744,13602,20160712,0.0400298
1029286,4357,20160720,0.12577622
1210444,10418,20160715,0.012488012
1210444,2978,20160724,0.02411322
1210444,10438,20160715,0.008702536
417555,11894,20160725,0.01732867
417555,13602,20160728,0.10593941
417555,1904,20160725,0.018428655
3343002,13602,20160723,0.02394085
5646644,9983,20160729,0.005081194
5646644,8059,20160711,0.009987949
5646644,13602,20160702,0.005995741
1870669,8182,20160717,0.10879959
5127476,4956,20160729,0.033343486
5127476,613,20160719,0.043331414
5923124,13602,20160703,0.04798637
5923124,9983,20160704,0.011451218
2438298,9983,20160720,0.0041514663
2438298,13602,20160703,0.030195137
3359898,13602,20160718,0.037565175
3892890,4811,20160722,0.21213202
3892890,9306,20160724,0.11405549
3892890,4811,20160708,0.5494329
3892890,8659,20160724,0.1178124
3892890,4811,20160718,0.356058
3892890,4811,20160721,0.30205435
3892890,4811,20160713,0.44777277
3892890,1849,20160724,0.13037533
2455194,8059,20160720,0.013097137
2455194,3429,20160720,0.009336764
2455194,9983,20160720,0.018259063
4029594,7378,20160725,0.08360999
4029594,9565,20160712,0.5186515
4029594,9565,20160708,0.5962839
4029594,9565,20160715,0.2589435
1559629,8059,20160719,0.0130934585
1559629,9983,20160703,0.018666204
2333850,3429,20160704,0.011854254
2333850,8059,20160704,0.03919984
2333850,9179,20160722,0.08061003
4044954,10223,20160727,0.08011571
4688180,11535,20160719,0.3063376
4688180,11535,20160713,0.5390089
4688180,11535,20160702,0.60165316
4688180,11535,20160701,0.6477653
4688180,10418,20160703,0.02015959
4715828,3203,20160716,0.09042382
4715828,3203,20160712,0.49884757
1379917,3429,20160704,0.0260394
1379917,8059,20160702,0.025633654
1379917,9983,20160710,0.012583077
3942042,8059,20160712,0.011592973
3942042,3429,20160711,0.00962359
1972045,8059,20160728,0.03032125
1972045,13602,20160725,0.039956745
1972045,9983,20160728,0.020080762
1843021,13602,20160729,0.0049381093
6850868,13602,20160705,0.17505187
1975117,11535,20160718,0.055238575
1975117,13602,20160726,0.029705008
4086426,785,20160727,0.02351572
4086426,13602,20160706,0.012329735
3562650,11184,20160704,0.28552175
3562650,9983,20160711,0.042533647
2044237,9983,20160705,0.25258574
6605108,3742,20160712,0.08018485
2129562,13602,20160723,0.1509076
1460557,9983,20160717,0.0059435
2550426,8059,20160724,0.01556114
2289306,6653,20160729,0.032413382
2289306,9967,20160729,0.024501942
2551962,11239,20160721,0.024322404
3869340,13602,20160703,0.0067608757
3869340,2978,20160730,0.022690676
1477198,9983,20160711,0.02187219
935335,13602,20160719,0.016821483
935335,10438,20160701,0.020889638
7221560,9983,20160702,0.02126979
7221560,13602,20160727,0.13944665
6960440,9983,20160722,0.012583563
6960440,8059,20160716,0.03076974
6438200,8338,20160716,0.18132657
739495,3429,20160705,0.015118192
739495,9983,20160725,0.017209657
739495,8059,20160701,0.033069834
739495,13602,20160724,0.11895862
1611598,1135,20160716,0.03052242
6198584,7437,20160720,0.091186054
972967,8059,20160701,0.048189934
972967,9983,20160701,0.2199018
972967,3429,20160704,0.030302778
1683790,461,20160712,0.2055559
1683790,2978,20160706,0.040549763
580135,11799,20160731,0.01217267
1487950,13602,20160723,0.009601786
1750606,3857,20160717,0.054526184
1750606,4361,20160722,0.19492315
973735,13602,20160716,0.040570583
810151,9983,20160706,0.019535307
1489486,8285,20160718,0.13770115
647335,10438,20160713,0.0076586273
7015736,2978,20160724,0.017137222
4395320,3543,20160706,0.033408504
4395320,13602,20160723,0.1614725
4923704,9983,20160706,0.016220424
1954126,11232,20160713,0.094559975
650407,8059,20160713,0.039408408
650407,7660,20160703,0.03348853
650407,4433,20160710,0.022502104
650407,3429,20160714,0.023599543
650407,2002,20160725,0.03145468
650407,7375,20160725,0.08897118
686503,3429,20160713,0.013692504
2093902,13602,20160730,0.10955618
2093902,9983,20160730,0.020214183
916135,13602,20160728,0.030635348
4714808,13320,20160726,0.4663259
4714808,13320,20160727,0.051682096
1180750,13602,20160711,0.017630244
1641550,8059,20160722,0.011385793
1641550,3429,20160712,0.018162487
6828344,2723,20160713,0.09654875
6828344,13602,20160725,0.12149171
2367132,5788,20160703,0.02978834
7356728,3429,20160703,0.015701704
952615,10919,20160728,0.121010326
5270840,10418,20160707,0.0057958183
6843704,11892,20160717,0.047846932
4090524,3429,20160704,0.031521767
4090524,13602,20160719,0.057838965
990631,9565,20160709,0.024844715
3181212,9983,20160711,0.015131566
5316920,13602,20160720,0.024922395
1199950,1298,20160726,0.5864228
1199950,1298,20160730,0.1536065
1199950,8059,20160725,0.021656333
567463,12807,20160719,0.105275735
567463,9983,20160722,0.022592328
567463,12807,20160714,0.3794965
2141340,13602,20160719,0.04430935
2141340,11535,20160720,0.07381346
3720348,3429,20160703,0.018194275
6134072,3903,20160722,0.015322972
603559,13602,20160728,0.059443124
603559,1904,20160707,0.043748856
603559,11894,20160707,0.04115135
3595932,4060,20160714,0.031467073
4852028,13602,20160723,0.046981324
6166844,13602,20160717,0.017306881
6962492,3992,20160727,0.016252872
2434206,3992,20160707,0.2057348
5921084,13602,20160728,0.009107313
1154383,13602,20160729,0.005355048
4360508,10418,20160718,0.014389347
4360508,13602,20160710,0.04331669
4360508,2978,20160720,0.02985505
4360508,10438,20160722,0.015059566
2844318,6911,20160731,0.052237723
1488463,463,20160723,0.02802414
5432636,13602,20160703,0.026052028
5432636,3992,20160722,0.026633056
2458782,11894,20160728,0.025308875
1231951,9983,20160710,0.024425687
1231951,1904,20160716,0.027085368
1231951,13602,20160702,0.06244078
1231951,10418,20160705,0.019992854
2084431,3429,20160702,0.009607996
2084431,9983,20160710,0.009403142
1232719,13602,20160724,0.04900797
5979452,9983,20160728,0.01001629
5979452,13602,20160726,0.032936893
2597022,13602,20160720,0.017654153
3123870,13602,20160728,0.01769883
1956175,2601,20160709,0.0108633125
3126942,9983,20160717,0.008348413
4686140,13602,20160701,0.026208188
6787388,9553,20160729,0.13047148
6787388,9553,20160719,0.40149605
1895503,3992,20160703,0.027999682
1895503,3299,20160718,0.021135606
1178959,13602,20160724,0.03305066
1508431,12735,20160715,0.6725381
1508431,12735,20160729,0.20269734
3017886,9983,20160730,0.01221018
1382479,13602,20160725,0.03214758
7116092,13602,20160723,0.1509076
3432606,13602,20160731,0.11146102
2911902,10418,20160720,0.0073284274
6357308,8161,20160731,0.11493193
4100766,13602,20160718,0.011848346
6381884,11463,20160703,0.045451522
6381884,11463,20160705,0.0077415174
6381884,11463,20160704,0.016252002
6646076,7024,20160712,0.012924798
3192990,11512,20160724,0.036538348
2801310,1367,20160702,0.024228891
3067038,1226,20160709,0.08854469
6136124,10446,20160721,0.023385637
5091644,807,20160703,0.0799527
5091644,3429,20160704,0.017441154
5635388,13602,20160716,0.040570583
450708,11124,20160713,0.04596192
450708,3594,20160730,0.02980544
1606480,11799,20160721,0.006183738
902056,8059,20160728,0.009977676
129221,2902,20160724,0.099622205
129221,3429,20160722,0.010903947
129221,8059,20160704,0.027919075
129221,9983,20160701,0.052185744
129221,11799,20160714,0.376625
129221,13602,20160710,0.015256364
608296,4283,20160708,0.05488421
608296,13602,20160725,0.037745927
804904,13602,20160713,0.04314168
176714,13602,20160718,0.00541977
419028,13602,20160719,0.017723452
419028,10418,20160706,0.01599593
452052,12493,20160706,0.075485
1415248,1505,20160715,0.04473334
84389,13602,20160701,0.025758991
353940,11013,20160727,0.06455353
970024,8168,20160709,0.051130824
272148,8059,20160706,0.017868116
272148,3429,20160710,0.01822185
272148,9983,20160704,0.013478797
4014240,8,20160714,0.022187125
3490464,13602,20160702,0.007974358
3490464,2978,20160723,0.017944844
3490464,10418,20160710,0.007923674
3490464,10438,20160717,0.007748407
578344,9983,20160716,0.007610561
1222480,9943,20160716,0.03421781
185738,13602,20160718,0.0410673
2975904,4405,20160717,0.015956104
2975904,5933,20160726,0.05661336
4903232,13602,20160712,0.01784131
4903232,9983,20160703,0.21698566
3109536,3543,20160715,0.053106945
3109536,13602,20160726,0.037282117
3109536,3543,20160701,0.27549207
1227856,13602,20160718,0.03939888
260042,13602,20160725,0.018953227
93173,9829,20160722,0.0127567975
93173,9983,20160718,0.025021868
93173,3930,20160717,0.028039116
843688,12429,20160708,0.09285427
1359952,13602,20160722,0.0102606965
2016592,10418,20160704,0.0138154635
4034208,9165,20160701,0.25094992
4034208,2503,20160712,0.09859198
4034208,9165,20160709,0.04593432
5185856,10418,20160705,0.008786984
145898,9983,20160713,0.007555675
145898,13602,20160713,0.011241847
2203296,13602,20160706,0.014927517
2203296,2978,20160727,0.029356046
682024,13602,20160702,0.016485352
976936,10438,20160722,0.018429743
324756,10418,20160719,0.0068335207
1693264,13648,20160711,0.10347452
2731680,13602,20160711,0.0400298
162698,9983,20160710,0.0064519006
650920,13602,20160722,0.042728536
650920,9983,20160728,0.017477194
1760848,13602,20160703,0.036887724
979240,12465,20160717,0.029232174
5999936,9983,20160705,0.012538166
5999936,13602,20160728,0.10421851
815656,1950,20160708,0.025177877
244970,11894,20160704,0.6006099
244970,13602,20160724,0.17737725
244970,11894,20160705,0.5126292
244970,12027,20160702,0.6473557
586792,10418,20160710,0.005587683
2217120,13602,20160725,0.039045457
98021,13602,20160725,0.03214758
1046440,13602,20160728,0.033911347
171530,13602,20160726,0.033364058
474324,9983,20160711,0.2403634
556072,13602,20160728,0.115954205
126869,785,20160725,0.025797317
4451648,13602,20160706,0.01753696
6024512,13602,20160726,0.020368287
851752,8375,20160724,0.025843449
139274,4509,20160709,0.09886115
139274,4509,20160706,0.7396785
221258,10418,20160714,0.005282281
163946,5089,20160712,0.3605708
163946,5089,20160702,0.8380045
163946,13067,20160719,0.07209043
1901392,10438,20160714,0.008354533
344532,11239,20160715,0.0190717
557992,8059,20160711,0.009371181
196874,2719,20160710,0.115800336
196874,8059,20160712,0.010685876
86165,13183,20160706,0.14679392
2628768,10453,20160722,0.42391697
2628768,10453,20160724,0.19986671
2628768,10453,20160716,0.62088037
2628768,10453,20160717,0.53054434
74021,1505,20160731,0.058731936
1446736,10418,20160706,0.01444401
74117,9323,20160729,0.03744251
2896032,9983,20160726,0.01481644
2896032,8059,20160706,0.022121489
2896032,3429,20160701,0.024553647
3945120,13602,20160711,0.0400298
140138,2570,20160713,0.3877964
140138,2570,20160706,0.84924364
3029664,4454,20160703,0.031589434
6322496,2978,20160714,0.02424266
1777744,8499,20160723,0.13848063
1451344,13602,20160723,0.007783813
1451344,10438,20160711,0.00852093
297492,3992,20160702,0.02715131
297492,8450,20160705,0.013075282
1583440,3992,20160720,0.026995221
693544,10418,20160710,0.0063895015
2118816,9793,20160711,0.7050209
2118816,9793,20160715,0.20972951
247178,13602,20160725,0.15912776
379668,10438,20160706,0.0058683758
595624,13602,20160711,0.014879584
132554,13602,20160728,0.02236205
123653,3992,20160706,0.022364162
86837,8059,20160701,0.009137852
86837,3429,20160701,0.01326096
1520464,1145,20160721,0.7630251
1520464,1145,20160724,0.35984984
2516640,13320,20160730,0.065836444
6608192,1904,20160715,0.027501976
2518176,5224,20160716,0.08859455
478932,7123,20160727,0.028631834
1023400,921,20160708,0.05342604
70613,13602,20160701,0.45263645
115733,13153,20160704,0.025164291
533800,11943,20160718,0.053422388
191018,3992,20160726,0.025223695
300180,8059,20160724,0.023146303
600616,10794,20160706,0.57069814
600616,10794,20160708,0.33898678
600616,8739,20160724,0.1129852
600616,10794,20160704,0.6003988
600616,10794,20160701,0.65689725
1201744,13602,20160705,0.007613835
1201744,10418,20160705,0.013949603
1201744,10438,20160704,0.026178146
284244,13602,20160727,0.023265902
83381,10418,20160711,0.007035094
497940,12350,20160728,0.01665248
142538,8499,20160726,0.41208708
2413728,2978,20160722,0.009930927
538792,2601,20160724,0.008694202
286164,9983,20160713,0.0058911582
5105984,13602,20160724,0.004509767
124853,12846,20160716,0.026183069
1670224,13602,20160710,0.040299125
2556066,3429,20160704,0.012149138
2556066,8059,20160704,0.01766623
2168994,13602,20160726,0.033364058
2824866,9553,20160711,0.37491435
2824866,9553,20160725,0.138224
1282897,10554,20160720,0.039121512
4007586,2601,20160709,0.022710364
4007586,13602,20160724,0.03241742
1548625,8059,20160703,0.016492784
1548625,9983,20160712,0.014455697
1221457,11943,20160718,0.07032216
1680721,8059,20160706,0.010600793
1156945,13602,20160718,0.037565175
6465860,3424,20160730,0.33079597
6465860,11535,20160718,0.37383255
6465860,3424,20160727,0.5842126
4151970,2978,20160726,0.009533717
4151970,13602,20160719,0.039226167
4022946,10438,20160704,0.006813763
4376900,785,20160728,0.18376859
6748484,12559,20160726,0.38911197
7012676,3429,20160712,0.00812622
7012676,13602,20160722,0.006578422
7012676,8059,20160706,0.035584748
4165794,10418,20160704,0.009326198
5449028,8059,20160711,0.012324886
1168465,13602,20160726,0.097953804
1890385,3806,20160701,0.64516854
1890385,3806,20160720,0.18746386
3912354,13010,20160702,0.29666272
3912354,3992,20160721,0.020099714
7301444,10438,20160722,0.0068562473
7301444,10418,20160711,0.01217852
7301444,13602,20160722,0.0056220167
3394722,13602,20160718,0.013028495
1632337,2978,20160722,0.021311412
2749602,4924,20160710,0.023409985
7341380,13383,20160723,0.02607069
7341380,13027,20160712,0.020140238
7341380,3558,20160706,0.058720667
1708369,1759,20160729,0.21094292
2502306,7083,20160726,0.05016805
3815586,13602,20160724,0.023059295
2115234,13602,20160712,0.03600513
2115234,10418,20160704,0.016263945
1123921,3992,20160724,0.026466044
7120196,13602,20160723,0.011132312
7120196,9983,20160705,0.006864119
1125457,11275,20160715,0.08652486
1125457,11275,20160707,0.6074126
2780322,13602,20160702,0.043262124
2780322,9983,20160703,0.02067822
2522274,3429,20160728,0.012779308
2522274,8059,20160724,0.010932794
5046596,1711,20160729,0.057067834
5316932,8291,20160711,0.034634497
5316932,3780,20160708,0.13823356
4794692,13602,20160704,0.04678536
3193506,13602,20160730,0.031795572
3193506,2978,20160701,0.025836186
5602628,13602,20160729,0.014232665
1073233,8059,20160703,0.013500467
1073233,10418,20160705,0.014483848
1073233,3429,20160703,0.009804242
2672802,13602,20160725,0.050973795
2282658,10418,20160705,0.014128356
2152098,1849,20160723,0.54528385
2152098,1849,20160729,0.29027203
2152098,4811,20160701,0.5665116
2152098,4811,20160708,0.508636
2152098,1849,20160726,0.43621227
2152098,9306,20160729,0.32312018
2152098,4811,20160722,0.35899323
2152098,4811,20160711,0.47567973
2152098,8659,20160723,0.60103357
2152098,8659,20160726,0.49906927
2152098,8659,20160729,0.33170867
2152098,9306,20160726,0.431368
2152098,9306,20160723,0.5430412
2152098,4811,20160712,0.42629027
5882180,8059,20160724,0.007621026
5882180,9983,20160711,0.008359335
2941602,13602,20160718,0.0392579
2941602,10418,20160703,0.018178988
3600546,11799,20160717,0.0069188173
3600546,13602,20160715,0.017006747
2422434,9983,20160720,0.008469363
737449,13602,20160727,0.02989015
6956360,13602,20160728,0.004891446
3741348,13602,20160706,0.041047614
1001257,11799,20160711,0.0056706504
1810258,3429,20160705,0.018320987
1810258,13602,20160724,0.023559086
1352530,2978,20160705,0.021487908
1483858,10418,20160702,0.01678301
1483858,13602,20160726,0.10000802
644137,10418,20160706,0.015523093
644137,2978,20160727,0.011544799
644137,10438,20160715,0.0081982715
1619026,13602,20160724,0.023270845
3893412,11799,20160712,0.006152992
4652360,13602,20160703,0.010831633
5180744,11799,20160724,0.009012717
747049,2978,20160719,0.014843805
1428562,13602,20160721,0.04927062
1428562,9983,20160721,0.012642961
3251364,13602,20160722,0.0123038925
5193032,3594,20160730,0.034216557
3646116,8129,20160731,0.08029769
3646116,9983,20160703,0.009870344
3646116,8129,20160723,0.3931303
3646116,13602,20160725,0.123810105
3254436,2978,20160724,0.020715382
3254436,10438,20160704,0.00915927
3254436,13602,20160704,0.0064707203
617257,13602,20160703,0.03201521
748969,2978,20160726,0.021046594
7048520,9983,20160712,0.0057893978
5220680,13602,20160705,0.04542027
5220680,8059,20160724,0.025256801
816553,3992,20160712,0.014945182
3271332,9983,20160704,0.008349866
2624676,8181,20160711,0.07172474
4726088,8012,20160726,0.056285743
4726088,13027,20160718,0.029966785
4726088,13027,20160711,0.09665232
4726088,7083,20160726,0.072283715
5254472,13602,20160726,0.027307788
3415716,13027,20160719,0.026467329
3415716,13027,20160710,0.075132094
1446226,10418,20160725,0.005629571
1380946,12047,20160703,0.01584565
657961,3429,20160711,0.010940635
657961,8059,20160704,0.013540394
657961,13602,20160703,0.047338244
657961,9983,20160703,0.010187183
6053192,9983,20160727,0.01015142
986665,10438,20160722,0.008257423
1711954,2601,20160716,0.018103395
889129,6749,20160724,0.16199768
889129,10418,20160710,0.008847631
4243784,10418,20160711,0.0073974067
2046034,2978,20160710,0.021487908
4265288,13602,20160701,0.042080097
762793,13602,20160722,0.02380865
1264210,3578,20160711,0.15301046
2792100,13602,20160718,0.03229801
698281,10418,20160727,0.011901921
2924196,8375,20160731,0.025759175
6111560,7151,20160703,0.014554197
1594450,13602,20160715,0.038178273
3325092,2978,20160715,0.009063389
3325092,13602,20160722,0.032635543
700585,2601,20160724,0.012097154
569641,7447,20160720,0.038005225
1663570,9829,20160708,0.008410058
3721380,8490,20160727,0.41229254
3721380,8490,20160706,0.7037335
1599826,13602,20160718,0.037565175
1863250,3992,20160704,0.022316827
2547876,2978,20160710,0.36586225
2547876,10438,20160702,0.011934787
2547876,13602,20160724,0.008552563
2547876,2978,20160711,0.06522848
